Strain (F12), GBE stress (P12), non-GBE stress (P12), GBE subset stress (P12), Strain (F11), GBE stress (P11), non-GBE stress (P11), GBE subset stress (P11)
0.01578,0.369868254465845,0.349510430365189,0.366253022480836,0.0079114723705914,1.57165946923499e-15,-1.0547118733939e-15,1.66533453693773e-16
0.0158,0.369915124902894,0.349537289899742,0.366255747871886,0.00792881447035298,1.0096090630185e-15,-3.15719672627779e-16,-9.0205620750794e-17
0.01582,0.369961972514767,0.349564089756284,0.366258476419874,0.00794615619490754,-2.77555756156289e-17,-3.46944695195361e-18,1.40859546249317e-15
0.01584,0.37000879610092,0.349590830956963,0.366261208229475,0.00796349753049364,-6.52256026967279e-16,-1.97411531566161e-15,4.1286418728248e-16
0.01586,0.370055594433752,0.34961751450926,0.366263943412149,0.00798083846337907,1.04083408558608e-16,-6.66133814775094e-16,-2.46330733588707e-16
0.01588,0.370102366261665,0.349644141407415,0.366266682086116,0.00799817897988989,5.16947595841089e-16,5.72458747072346e-16,4.82253126321552e-16
0.0159,0.370149110311999,0.349670712633698,0.366269424376294,0.00801551906643926,-5.13478148889135e-16,5.20417042793042e-17,-8.32667268468867e-17
0.01592,0.370195825293797,0.349697229159598,0.366272170414278,0.00803285870955555,6.17561557447743e-16,4.68375338513738e-16,4.85722573273506e-17
0.01594,0.370242509900479,0.349723691946927,0.366274920338262,0.00805019789591016,2.25514051876985e-16,-8.32667268468867e-17,1.54390389361936e-15
0.01596,0.370289162812369,0.349750101948787,0.366277674293013,0.0080675366123446,9.19403442267708e-16,-6.93889390390723e-16,1.71737624121704e-15
0.01598,0.370335778709139,0.349776460110497,0.366280432429805,0.00808487484589706,-1.196959198424e-15,4.33680868994202e-16,1.08246744900953e-15
0.016,0.370382353485624,0.349802767370391,0.366283194906365,0.00810221258382833,8.70831184940357e-16,-1.90819582357449e-16,1.25593979660721e-15
0.01602,0.370428886153079,0.349829024660601,0.366285961886815,0.00811954981364703,-1.71043734731313e-15,-1.50227053019591e-15,-1.52655665885959e-16
0.01604,0.370475375698509,0.349855232907703,0.366288733541608,0.00813688652313405,-9.95731275210687e-16,-7.97972798949331e-16,4.33680868994202e-16
0.01606,0.370521821087849,0.349881388985495,0.366291510047467,0.00815422270036638,-6.93889390390723e-16,4.44089209850063e-16,-2.67147415300428e-16
0.01608,0.37056822126896,0.34990748999936,0.366294291587325,0.00817155833374012,-1.28369537222284e-15,3.29597460435593e-16,-4.5102810375397e-17
0.0161,0.370614575174481,0.349933537315324,0.366297078350257,0.00818889341199256,-8.95117313604032e-16,2.4980018054066e-16,-2.53269627492614e-16
0.01612,0.370660881724545,0.349959532268069,0.366299870531393,0.00820622792422365,4.33680868994202e-16,4.9960036108132e-16,-5.51642065360625e-16
0.01614,0.370707139829348,0.349985476163096,0.366302668331877,0.00822356185991644,-1.6306400674182e-16,7.63278329429795e-16,-3.81639164714898e-17
0.01616,0.370753348391576,0.350011370278741,0.366305471958772,0.00824089520895672,-1.56125112837913e-16,-4.68375338513738e-16,2.14758766325929e-15
0.01618,0.370799506308739,0.350037215867991,0.366308281624997,0.00825822796165175,8.11850586757146e-16,-5.79397640976254e-16,-6.41847686111419e-16
0.0162,0.37084561247534,0.350063014160222,0.366311097549247,0.00827556010874812,-9.26342336171615e-16,-2.77555756156289e-16,2.1163626406917e-16
0.01622,0.370891665784984,0.350088766362761,0.36631391995592,0.00829289164144861,-3.95516952522712e-16,1.97758476261356e-16,-6.59194920871187e-16
0.01624,0.370937665132331,0.350114473662345,0.366316749075038,0.00831022255142818,1.3392065234541e-15,-2.94902990916057e-16,-1.6306400674182e-15
0.01626,0.370983609414982,0.350140137226457,0.366319585142163,0.00832755283084902,3.22658566531686e-16,-4.96130914129367e-16,-4.85722573273506e-16
0.01628,0.371029497535244,0.350165758204568,0.366322428398331,0.00834488247237461,2.60208521396521e-16,1.04083408558608e-17,7.91033905045424e-16
0.0163,0.371075328401813,0.350191337729268,0.36632527908995,0.00836221147837927,3.12250225675825e-17,6.90419943438769e-16,-1.21430643318376e-16
0.01632,0.371121100931377,0.350216876917309,0.36632813746874,0.00837953985328791,1.67921232474555e-15,-1.57859836313889e-15,7.42461647718073e-16
0.01634,0.371166814050111,0.350242376870567,0.366331003791632,0.00839686759116442,-2.28983498828939e-16,-1.66533453693773e-16,2.60208521396521e-16
0.01636,0.371212466695107,0.350267838676906,0.366333878320697,0.00841419468662327,-4.37150315946155e-16,5.89805981832114e-16,-4.47558656802016e-16
0.01638,0.371258057815729,0.35029326341099,0.366336761323058,0.00843152113483866,-3.46944695195361e-16,-1.73472347597681e-16,-5.06539254985228e-16
0.0164,0.371303586374883,0.350318652135018,0.366339653070801,0.00844884693155287,-2.81025203108243e-16,7.52869988573934e-16,-6.76542155630955e-16
0.01642,0.371349051350231,0.350344005899375,0.366342553840897,0.00846617207308347,6.24500451351651e-17,-8.18789480661053e-16,-8.29197821516914e-16
0.01644,0.371394451735315,0.350369325743252,0.366345463915105,0.00848349655632984,-1.97758476261356e-16,3.46944695195361e-16,6.17561557447743e-16
0.01646,0.371439786540645,0.350394612695192,0.366348383579902,0.00850082037877848,-2.67147415300428e-16,-1.07552855510562e-16,9.85322934354826e-16
0.01648,0.371485052482391,0.350419867773581,0.366351313126389,0.00851814353850759,-1.0547118733939e-15,-2.56739074444567e-16,8.32667268468867e-17
0.0165,0.371530244285108,0.350445091987101,0.36635425285019,0.00853546603419073,1.76941794549634e-16,-4.37150315946155e-16,8.91647866652079e-16
0.01652,0.371575361372241,0.350470286335129,0.366357203051395,0.0085527878650995,8.6389229103645e-16,-8.15320033709099e-16,-8.67361737988404e-17
0.01654,0.371620403167569,0.350495451808102,0.366360164034449,0.00857010903110538,1.79370407416002e-15,2.8796409701215e-16,5.96744875736022e-16
0.01656,0.37166536909716,0.350520589387829,0.366363136108065,0.00858742953268076,-1.63757896132211e-15,-4.09394740330526e-16,7.56339435525888e-16
0.01658,0.371710258591245,0.350545700047778,0.366366119585155,0.00860474937089905,3.46944695195361e-17,-2.22044604925031e-16,5.23886489744996e-16
0.0166,0.37175507108597,0.350570784753331,0.366369114782729,0.008622068547434,-1.59594559789866e-16,1.23512311489549e-15,-4.23272528138341e-16
0.01662,0.371799806025031,0.350595844461992,0.366372122021809,0.00863938706455817,1.61676227961038e-15,-1.49186218934005e-16,-1.01654795692241e-15
0.01664,0.371844462861212,0.350620880123583,0.366375141627345,0.00865670492514073,4.71844785465692e-16,-8.01442245901285e-16,1.79023462720806e-15
0.01666,0.371889041057827,0.350645892680397,0.366378173928125,0.00867402213264431,-1.5404344466674e-15,-3.36536354339501e-16,-4.33680868994202e-16
0.01668,0.371933540090063,0.350670883067347,0.366381219256689,0.00869133869112126,-8.67361737988404e-17,-1.55778168142717e-15,5.82867087928207e-16
0.0167,0.371977959446261,0.350695852212067,0.36638427794925,0.00870865460520918,6.21031004399697e-16,-2.67147415300428e-16,3.95516952522712e-16
0.01672,0.372022298629062,0.350720801035006,0.3663873503456,0.00872596988012555,-1.14491749414469e-16,4.54497550705923e-16,9.92261828258734e-16
0.01674,0.37206655715653,0.350745730449503,0.366390436789017,0.00874328452166203,1.74513181683267e-15,2.8796409701215e-16,5.62050406216485e-16
0.01676,0.372110734563162,0.350770641361839,0.366393537626201,0.00876059853617776,-9.81853487402873e-16,-7.0082828429463e-16,5.72458747072346e-16
0.01678,0.37215483040085,0.350795534671266,0.366396653207165,0.00877791193059225,-6.00214322687975e-16,-9.0205620750794e-16,-4.33680868994202e-16
0.0168,0.372198844239764,0.350820411270034,0.366399783885166,0.00879522471237766,-1.17961196366423e-15,1.1518563880486e-15,6.80011602582908e-16
0.01682,0.372242775669161,0.350845272043404,0.366402930016616,0.00881253689309676,-1.59594559789866e-16,-7.28583859910259e-16,2.15105711021124e-16
0.01684,0.372286623884963,0.350870117869619,0.366406091960994,0.00882984848280597,1.14144804719274e-15,-4.8919202022546e-16,1.19348975147204e-15
0.01686,0.372330384252158,0.350894949619917,0.366409270080769,0.00884715949044163,3.7470027081099e-16,-9.36750677027476e-17,1.30798150088651e-15
0.01688,0.372374056675411,0.350919768158466,0.36641246474131,0.00886446993134079,8.43075609324728e-16,8.56953397132543e-16,-2.81025203108243e-16
0.0169,0.372417619745386,0.350944574342349,0.366415676310812,0.0088817798163687,6.52256026967279e-16,-5.10008701937181e-16,1.04083408558608e-16
0.01692,0.372461071852907,0.350969369021514,0.3664189051602,0.00889908915578579,-4.23272528138341e-16,-4.26741975090295e-16,-7.21644966006352e-16
0.01694,0.372504414179734,0.350994153038701,0.366422151663065,0.00891639796034036,4.82253126321552e-16,-5.34294830600857e-16,7.63278329429795e-16
0.01696,0.372547647845855,0.35101892722939,0.366425416195566,0.00893370624125675,1.70002900645727e-16,-2.15105711021124e-16,7.28583859910259e-16
0.01698,0.372590773914968,0.351043692421738,0.366428699136364,0.00895101401022327,2.27595720048157e-15,2.46330733588707e-16,8.88178419700125e-16
0.017,0.372633793156768,0.35106844943648,0.366432000866522,0.00896832127937979,7.80625564189563e-16,-3.98986399474666e-16,-6.17561557447743e-16
0.01702,0.372676703467529,0.351093199086862,0.366435321769453,0.00898562806130484,1.11716191852906e-15,-4.5102810375397e-17,-9.12464548363801e-16
0.01704,0.372719505955206,0.351117942178562,0.366438662230811,0.00900293437324465,8.56953397132543e-16,-7.52869988573934e-16,6.73072708679001e-16
0.01706,0.372762201679278,0.351142679509579,0.366442022638441,0.00902024023078567,4.92661467177413e-16,-2.74086309204336e-16,-1.56125112837913e-16
0.01708,0.372804791655354,0.351167411870155,0.366445403382274,0.00903754564754536,6.86950496486816e-16,-1.0547118733939e-15,-5.93275428784068e-16
0.0171,0.372847273462066,0.351192140042672,0.36644880485427,0.00905485063752865,-1.08593689596148e-15,-1.25247034965525e-15,-4.54497550705923e-16
0.01712,0.37288964172404,0.351216864801561,0.36645222744833,0.00907215521511409,-3.40005801291454e-16,-1.22124532708767e-15,1.77635683940025e-15
0.01714,0.372931897890131,0.351241586913188,0.366455671560224,0.00908945939503946,1.80411241501588e-16,3.33066907387547e-16,-2.60208521396521e-16
0.01716,0.372974043348995,0.351266307135759,0.36645913758751,0.00910676319238748,-5.89805981832114e-17,-3.57353036051222e-16,-7.70217223333702e-16
0.01718,0.373016079434306,0.35129102621922,0.366462625929468,0.00912406662257125,1.64104840827406e-15,1.14491749414469e-16,1.33573707650214e-15
0.0172,0.373058006102097,0.351315744905144,0.366466136987013,0.00914136970131973,3.22658566531686e-16,-1.45022882591661e-15,-4.40619762898109e-16
0.01722,0.373099821564255,0.351340463926636,0.366469671162632,0.00915867244466297,1.34961486430996e-15,-1.32532873564628e-15,2.53269627492614e-16
0.01724,0.37314152726059,0.351365184008215,0.3664732288603,0.00917597486891743,-9.99200722162641e-16,2.70616862252382e-16,-3.53883589099269e-16
0.01726,0.373183124579179,0.351389905865722,0.366476810485414,0.00919327699067112,9.08995101411847e-16,5.65519853168439e-16,5.03069808033274e-16
0.01728,0.373224614860999,0.351414630206207,0.366480416444718,0.00921057882676885,1.46410661372443e-15,-7.28583859910259e-16,7.18175519054398e-16
0.0173,0.373265999404191,0.351439357727836,0.366484047146226,0.00922788039429743,-2.35922392732846e-16,-6.59194920871187e-17,2.0643209364124e-15
0.01732,0.373307279468107,0.351464083850942,0.366487702999156,0.00924518171057078,8.67361737988404e-16,3.85108611666851e-16,8.98586760555986e-16
0.01734,0.373348456277063,0.351488809226179,0.366491384413857,0.00926248279311537,3.88578058618805e-16,-9.71445146547012e-16,-2.42861286636753e-17
0.01736,0.373389531023834,0.351513534818972,0.366495091801742,0.00927978365965534,9.71445146547012e-17,8.50014503228635e-16,-1.01654795692241e-15
0.01738,0.37343050487296,0.351538261567087,0.3664988255752,0.00929708432809795,1.15879528195251e-15,-5.86336534880161e-16,1.26634813746307e-15
0.0174,0.373471378963785,0.351562990381722,0.366502586147548,0.0093143848165191,1.56472057533108e-15,-8.32667268468867e-16,5.16947595841089e-16
0.01742,0.373512154413313,0.351587722148508,0.366506373932947,0.00933168514314887,-1.0547118733939e-15,9.5062846483529e-16,9.26342336171615e-16
0.01744,0.373552832318873,0.351612457728447,0.366510189346342,0.00934898532635727,-2.15105711021124e-16,6.86950496486816e-16,-7.84095011141517e-16
0.01746,0.373593413760601,0.351637197958798,0.366514032803382,0.00936628538464,-1.51267887105178e-15,-4.47558656802016e-16,-1.28716481917479e-15
0.01748,0.373633899803744,0.351661943653886,0.366517904720361,0.00938358533660454,-1.02001740387436e-15,1.46063716677247e-15,-1.25247034965525e-15
0.0175,0.373674291500802,0.351686695605853,0.366610344961656,0.00940088520095634,1.01654795692241e-15,9.0205620750794e-17,9.71445146547012e-17
0.01752,0.373714589893541,0.351711454585372,0.36669907391137,0.00941818499648512,9.78384040450919e-16,1.68615121864946e-15,-3.05311331771918e-16
0.01754,0.373754796014843,0.351736221342289,0.366784250724086,0.00943548474205148,-2.0122792321331e-15,-3.85108611666851e-16,6.1409211049579e-16
0.01756,0.373794910890412,0.351760996606251,0.366866027824225,0.0094527844565736,-9.36750677027476e-17,-7.73686670285656e-16,1.68962066560141e-15
0.01758,0.373834935540402,0.351785781087254,0.366944551191448,0.00947008415901433,-1.04083408558608e-16,-1.00267016911459e-15,7.63278329429795e-17
0.0176,0.373874870980875,0.351810575476188,0.367019960633925,0.00948738386836837,4.92661467177413e-16,-3.05311331771918e-16,5.30825383648903e-16
0.01762,0.373914718225167,0.351835380445323,0.36709239005004,0.00950468360364972,-6.76542155630955e-16,4.85722573273506e-17,-3.78169717762944e-16
0.01764,0.373954478285177,0.351860192192677,0.367161967678968,0.00952198338387942,3.7470027081099e-16,-1.42247325030098e-16,1.45022882591661e-15
0.01766,0.373994148290278,0.351885011187294,0.36722881634064,0.00953928322807361,1.02001740387436e-15,1.31838984174237e-16,8.32667268468867e-17
0.01768,0.374033725335604,0.351909838304748,0.367293053665535,0.00955658315523167,2.8796409701215e-16,8.6389229103645e-16,-3.12250225675825e-16
0.0177,0.37407321086886,0.351934674387587,0.367354792314705,0.00957388318432494,-1.92901250528621e-15,-8.53483950180589e-16,-3.92047505570758e-16
0.01772,0.3741126029741,0.351959520246719,0.367414140190482,0.00959118333428536,1.13797860024079e-15,5.44703171456717e-16,6.10622663543836e-16
0.01774,0.374151897633192,0.35198437666271,0.367471200638247,0.00960848362399483,1.73472347597681e-15,5.41233724504764e-16,1.36002320516582e-15
0.01776,0.374191096721468,0.352009244387012,0.36752607263962,0.00962578407227445,-8.98586760555986e-16,6.93889390390723e-18,-1.14491749414469e-16
0.01778,0.374230202068325,0.352034124143082,0.367578850997492,0.00964308469787448,1.03389519168218e-15,2.35922392732846e-16,7.97972798949331e-17
0.0178,0.374269215460944,0.352059016627459,0.367629626513163,0.00966038551946426,1.73472347597681e-17,4.02455846426619e-16,3.85108611666851e-16
0.01782,0.374308138647787,0.352083922510736,0.367678486156,0.0096776865556227,-1.14144804719274e-15,8.39606162372775e-16,1.75554015768853e-15
0.01784,0.374346973341823,0.352108842438521,0.367725513225875,0.00969498782482894,5.86336534880161e-16,1.75207071073658e-15,1.69655955950532e-15
0.01786,0.374385721223565,0.352133777032266,0.367770787508731,0.00971228934545354,8.67361737988404e-16,9.71445146547012e-16,-6.93889390390723e-18
0.01788,0.374424383943889,0.35215872689012,0.367814385425531,0.00972959113574972,-6.83481049534862e-16,3.01841884819964e-16,1.6306400674182e-15
0.0179,0.374462963126649,0.352183692587669,0.367856380174884,0.00974689341588447,-1.42247325030098e-15,-1.06165076729781e-15,-8.70831184940357e-16
0.01792,0.374501460371123,0.352208674678654,0.367896841869641,0.00976419625789048,-5.41233724504764e-16,-3.01841884819964e-16,-7.49400541621981e-16
0.01794,0.374539877254273,0.352233673695646,0.367935837667681,0.00978149967844098,4.8919202022546e-16,-1.13450915328883e-15,5.55111512312578e-16
0.01796,0.374578215332874,0.352258690150674,0.367973431897139,0.0097988036940731,-1.11369247157711e-15,-3.43475248243408e-16,5.96744875736022e-16
0.01798,0.37461647614545,0.352283724535824,0.368009686176339,0.00981610832118068,-5.30825383648903e-16,5.58580959264532e-16,9.92261828258734e-16
0.018,0.374654661214103,0.352308777323778,0.368044659528615,0.00983341357600758,4.09394740330526e-16,-2.94902990916057e-16,-8.18789480661053e-16
0.01802,0.37469277204619,0.352333848968356,0.368078408492289,0.00985071947464122,4.47558656802016e-16,2.26207941267376e-15,-1.9671764217577e-15
0.01804,0.374730810135882,0.352358939904997,0.368110987225947,0.00986802603300655,-2.56739074444567e-16,-8.95117313604032e-16,-2.77555756156289e-17
0.01806,0.374768775709115,0.352384050551227,0.368142447609276,0.00988533326686044,-1.25247034965525e-15,-1.46063716677247e-15,1.43982048506075e-15
0.01808,0.374806664473195,0.352409181307094,0.3681728393396,0.00990264119178614,1.16573417585641e-15,-9.74914593498966e-16,2.1094237467878e-15
